9/5/2018,1980.76,561.14
9/6/2018,1584.57,150.58
9/7/2018,1621.03,494.39
9/8/2018,1635.74,394.93
9/9/2018,2102.4,869.57
9/10/2018,1585.7,326.71
9/11/2018,1425.95,200.86
9/12/2018,2572.37,728.34
9/13/2018,1444.36,604.28
9/14/2018,1313.82,373.13
9/15/2018,1741.34,265.11
9/16/2018,2274.7,650.51
9/17/2018,1607.67,555.44
9/18/2018,1283.42,104.49
9/19/2018,2355.26,835.84
9/20/2018,1347.32,369.12
9/21/2018,1556.94,356.06
9/22/2018,1570.72,489.24
9/23/2018,2001.7,544.04
9/24/2018,1727.93,467.42
9/25/2018,1116.93,304.28
9/26/2018,2315.82,554.73
9/27/2018,1834.06,445.11
9/28/2018,1464.99,288.92
9/29/2018,1818.72,711.12
9/30/2018,1879.41,656.63
10/1/2018,1224.09,159.46
10/2/2018,1424.81,415.78
10/3/2018,2383.09,916.85
10/4/2018,1777.07,507.24
10/5/2018,2007.89,813.3
10/6/2018,2903.84,629.19
10/7/2018,2291.26,731.86
10/8/2018,1825.74,476.07
10/9/2018,1505,208.31
10/10/2018,2560.36,780.21
10/11/2018,1552.65,337.18
10/12/2018,1455.73,227.37
10/13/2018,1777.28,832.29
10/14/2018,1604.48,609.24
10/15/2018,1724.35,1046.27
10/16/2018,1415.04,492.77
10/17/2018,2252.66,520.07
10/18/2018,1416.19,403.07
10/19/2018,1412.76,393.01
10/20/2018,1753.15,514.83
10/21/2018,2313.85,777.41
10/22/2018,1513.19,392.9
10/23/2018,1814.41,599.87
10/24/2018,2299.15,571.33
10/25/2018,1234.01,193.05
10/26/2018,1611.63,342.4
10/27/2018,1765.59,308.51
10/28/2018,1770.11,609.1
10/29/2018,1719.76,516.56
10/30/2018,1464.29,251.96
10/31/2018,2361.21,444.7
11/1/2018,1485.97,203.67
11/2/2018,1369.75,204.62
11/3/2018,1707.84,447.16
11/4/2018,2175.69,501.72
11/5/2018,1582.49,493.63
11/6/2018,1391.15,210.59
11/7/2018,2716.73,700.6
11/8/2018,1499.39,270.01
11/9/2018,2314.8,737.73
11/10/2018,1765.43,239.36
11/11/2018,1905.7,387.07
11/12/2018,1596.75,583.69
11/13/2018,1756.05,186.16
11/14/2018,2691.58,1077.2
11/15/2018,1441.03,331.45
11/16/2018,1393.23,358.07
11/17/2018,1716.66,543.24
11/18/2018,2148.2,419.99
11/19/2018,1330.37,542.59
11/20/2018,1723.89,517.68
11/21/2018,3171.84,937.65
11/22/2018,1874.83,533.91
11/23/2018,1844.86,288.8
11/24/2018,1957.9,1428.98
11/25/2018,1688.37,457.59
11/26/2018,1252.09,599.43
11/27/2018,1536.51,563.4
11/28/2018,2340.55,1035.57
11/29/2018,1448.36,245.47
11/30/2018,1414.44,112.22
12/1/2018,1892.21,637.77
12/2/2018,2269.27,926.74
12/3/2018,1328.28,310.87
12/4/2018,1656.09,356.86
12/5/2018,3003.82,941.24
12/6/2018,1641.51,415.85
12/7/2018,1354.69,503.48
12/8/2018,1834.76,401.56
12/9/2018,2153.47,474.87
12/10/2018,1941.24,236.98
12/11/2018,1581.77,472.88
12/12/2018,2642.98,912.39
12/13/2018,1493.07,485.77
12/14/2018,1444.02,225.5
12/15/2018,1897.99,769.06
12/16/2018,2232.97,777.67
12/17/2018,1721.84,516.88
12/18/2018,1344.25,400.27
12/19/2018,3138.66,1443.22
12/20/2018,2143.23,1042.18
12/21/2018,1631.95,457.78
12/22/2018,1771.97,592.57
12/23/2018,2253.79,598.77
12/24/2018,1781.47,1043.47
12/25/2018,2046.11,864.56
12/26/2018,2632.97,1031.41
12/27/2018,1350.3,212.24
12/28/2018,1749.52,345.76
12/29/2018,2190.58,515.79
12/30/2018,2019.71,376.14
12/31/2018,3041.26,884.2
1/1/2019,3552.75,467.62
1/2/2019,3773.34,1623.47
1/3/2019,1724.01,164.12
1/4/2019,2334.58,252.17
1/5/2019,2757.55,628.68
1/6/2019,3709.26,1341.85
1/7/2019,3083.27,624.8
1/8/2019,2401.92,852.85
1/9/2019,4416.76,969.15
1/10/2019,2442.25,297.39
1/11/2019,2605.25,594.42
1/12/2019,2780.1,400.52
1/13/2019,3754.92,663.98
1/14/2019,2307.53,135.76
1/15/2019,2697.93,499.16
1/16/2019,4644.15,1862.85
1/17/2019,2326.7,289.24
1/18/2019,2371.77,482.9
1/19/2019,2737.1,337.48
